sector,Chemicals,"Chemicals,Coal-based Liquid Fuel Supply,Suppliers of CO2","Chemicals,Industrial Gas Suppliers","Chemicals,Industrial Gas Suppliers,Minerals","Chemicals,Industrial Gas Suppliers,Waste","Chemicals,Natural Gas and Natural Gas Liquids Suppliers","Chemicals,Other,Petroleum Product Suppliers,Power Plants,Refineries","Chemicals,Other,Petroleum and Natural Gas Systems,Waste","Chemicals,Other,Power Plants","Chemicals,Other,Refineries,Suppliers of CO2","Chemicals,Petroleum Product Suppliers","Chemicals,Petroleum Product Suppliers,Power Plants,Refineries","Chemicals,Petroleum Product Suppliers,Power Plants,Refineries,Suppliers of CO2","Chemicals,Petroleum Product Suppliers,Refineries","Chemicals,Petroleum Product Suppliers,Refineries,Suppliers of CO2","Chemicals,Petroleum Product Suppliers,Refineries,Suppliers of CO2,Waste","Chemicals,Petroleum Product Suppliers,Refineries,Waste","Chemicals,Petroleum and Natural Gas Systems,Refineries","Chemicals,Power Plants","Chemicals,Power Plants,Refineries,Suppliers of CO2","Chemicals,Power Plants,Suppliers of CO2","Chemicals,Power Plants,Waste","Chemicals,Refineries","Chemicals,Refineries,Suppliers of CO2","Chemicals,Refineries,Waste","Chemicals,Suppliers of CO2","Chemicals,Waste","Import and Export of Equipment Containing Fluorintaed GHGs,Industrial Gas Suppliers,Other","Import and Export of Equipment Containing Fluorintaed GHGs,Other","Industrial Gas Suppliers,Minerals","Industrial Gas Suppliers,Other","Injection of CO2,Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems","Injection of CO2,Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems,Suppliers of CO2","Injection of CO2,Other,Suppliers of CO2","Injection of CO2,Other,Suppliers of CO2,Waste","Injection of CO2,Petroleum and Natural Gas Systems","Injection of CO2,Petroleum and Natural Gas Systems,Suppliers of CO2","Injection of CO2,Power Plants,Suppliers of CO2",Metals,"Metals,Minerals","Metals,Power Plants","Metals,Waste",Minerals,"Minerals,Waste","Natural Gas and Natural Gas Liquids Suppliers,Other","Natural Gas and Natural Gas Liquids Suppliers,Petroleum Product Suppliers,Petroleum and Natural Gas Systems","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems,Power Plants","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems,Suppliers of CO2","Natural Gas and Natural Gas Liquids Suppliers,Power Plants",Other,"Other,Petroleum Product Suppliers,Power Plants,Refineries","Other,Petroleum and Natural Gas Systems","Other,Power Plants","Other,Suppliers of CO2","Other,Suppliers of CO2,Waste","Other,Waste","Petroleum Product Suppliers,Petroleum and Natural Gas Systems","Petroleum Product Suppliers,Power Plants,Refineries","Petroleum Product Suppliers,Power Plants,Refineries,Suppliers of CO2","Petroleum Product Suppliers,Pulp and Paper,Waste","Petroleum Product Suppliers,Refineries","Petroleum Product Suppliers,Refineries,Waste",Petroleum and Natural Gas Systems,"Petroleum and Natural Gas Systems,Power Plants","Petroleum and Natural Gas Systems,Suppliers of CO2",Power Plants,"Power Plants,Refineries","Power Plants,Suppliers of CO2","Power Plants,Waste",Pulp and Paper,"Pulp and Paper,Suppliers of CO2","Pulp and Paper,Suppliers of CO2,Waste","Pulp and Paper,Waste",Refineries,"Refineries,Waste",Unknown,Waste
"Petroleum Product Suppliers,Power Plants,Refineries",-0.260595140896719,0.7871434371470551,-0.2916722680228079,-0.5471961287553927,-0.16815745753236613,-0.47695185437505616,0.9802399047268652,0.9819820977041394,0.10569906874635582,0.9967173441697881,0.05019203454464642,0.9949952079554728,0.927235738874985,0.10769687613105824,0.563399651930648,0.9495780169182788,0.48223291578638666,-0.3547571491230283,0.7556489042194394,0.5451694377917642,0.43856765511354706,0.5260351081165389,-0.006925792840749339,0.8464028053427634,0.9735847387873618,-0.18489092889571068,-0.1465211940935199,-0.31855390619541685,-0.48420866291457915,-0.4828139217017314,-0.5194857217580808,-0.5073771946730821,-0.5872356642382754,-0.46724098040529244,0.970456314565506,-0.6272056931183438,-0.42965749936225806,0.9996420547668983,-0.537805788000008,0.997946132590723,0.9969892422473087,-0.3768889180753064,-0.46803302916872774,-0.43780445971637455,-0.49033228570964277,-0.486015444611132,-0.6825883733353426,0.1129571691997599,-0.47626907215968134,-0.5012798481029567,-0.3373471008493171,0.9998041127112649,-0.5315612457899965,0.23333100044742036,-0.5000557746233939,-0.4985635347670721,-0.6688915446989196,-0.4743378191353998,0.9999999999999999,0.8822768879705686,-0.397987378862111,-0.3215965225419587,-0.28185431988396203,-0.3141826096709214,0.02489365750233543,-0.6192375570104806,-0.15155499648511317,0.9998651408631054,0.9887224802071986,0.9818052808130628,-0.7097699382708441,-0.5350494509893193,-0.5448656674652917,-0.5734637393262182,-0.34551386360167563,-0.4052935360799189,-0.3537931558577267,-0.2521355152037776
"Petroleum Product Suppliers,Power Plants,Refineries,Suppliers of CO2",-0.39861739079293734,0.9839366660476577,-0.4088344431010899,-0.4064522105141794,-0.33088476738733175,-0.007474419590083939,0.9578977971670048,0.9351518041919312,0.5504664599767864,0.9172303369408109,0.5141509630916962,0.9246224773481766,0.9943174915759141,0.4787879233604847,0.88341840040269,0.985250061167483,0.8249164925789263,0.12658189530405195,0.9744162520784383,0.8755411734808083,0.8070034635183709,0.8639539286451151,0.4630887009515837,0.993235963609835,0.9657873530884289,-0.3312247527906507,-0.33497248778317473,-0.4341424024888809,-0.43488435936703673,-0.013985397330097888,-0.06186760331144921,-0.04676540073673169,-0.398921497782595,0.00353877954498864,0.9684802043914906,-0.29865745822658163,0.038641889698297086,0.8805916547323728,-0.3306140955415506,0.9087237536147907,0.9112604743729946,0.04232818691864024,-0.36567150853538766,-0.4578271206573843,-0.02270011806704751,-0.026780092117689683,-0.3058210794424967,0.5665715010550559,-0.0066979219407977495,-0.03698081124593418,-0.6001437921800983,0.8900990210420783,-0.07489322716371687,0.6599513758806203,-0.03563427286342513,-0.033737937493888905,-0.6065170200767616,-0.004390887601669095,0.8822768879705686,0.9999999999999999,-0.5266162534317221,0.07191006644100911,0.20148391927443643,-0.456198097009321,0.4920011426480879,-0.295607610578863,-0.3598169022793666,0.8871074430661298,0.9376427872799425,0.9284569792419416,-0.37919762613418384,-0.2479768657726024,-0.4740352964102425,-0.692000666899807,0.13578548162959908,0.06866837532764147,-0.5468351747672822,-0.5245726008363628
"Petroleum Product Suppliers,Pulp and Paper,Waste",0.014473953065059804,-0.573874362172683,0.2612640353380277,0.184025086499428,0.25020013504086874,-0.14896060938138012,-0.4623167854686742,-0.40243527400915224,-0.3016846418051093,-0.4278121956564353,-0.3827770758816567,-0.43737079046673777,-0.5119296696220008,-0.5768111139542669,-0.5578771343917794,-0.491018522254648,-0.4106049025485235,-0.18642452089419112,-0.5690261946254255,-0.5172898683339758,-0.43023941301936564,-0.5171505879690008,-0.38568367679358845,-0.5674061143103402,-0.4565157778210515,0.38731960677674554,0.566731991164732,0.2788277104489419,0.22175978657798612,-0.13607830908069793,-0.019805553676807492,-0.06092750104463314,0.49946549943484553,-0.1550585974134285,-0.45148224306343326,0.29725359701043985,-0.12415474901998834,-0.3869274803351241,-0.2931828893298508,-0.4372681046345405,-0.411411535230066,-0.03211424406968123,-0.301384782143933,0.6706424256287993,-0.13980799395036786,-0.058080819481748404,0.041226944452808015,-0.42840907870466066,-0.14938346796660437,-0.06017845097300208,0.24476535375373715,-0.40076089111899926,-0.061750743748735376,-0.44898019881456147,-0.1616527035250035,-0.06397732221852795,0.5441774552545897,-0.15039374559539836,-0.397987378862111,-0.5266162534317221,0.9999999999999999,-0.4212129443679263,-0.19870792222174283,-0.06595013863433721,-0.35796432024281943,0.3002025664361577,-0.18631208169892896,-0.39563215300720844,-0.4501830412870359,-0.4689618746344592,0.06741480000517597,0.49988867603444126,0.7522716461263675,0.7822535966601518,-0.22028234404119287,-0.1023268853075979,0.18677413780257862,0.3736707196524238
"Petroleum Product Suppliers,Refineries",-0.07979387973927664,0.22760503903169862,-0.3910858668015517,0.07785412250353677,-0.4894427583199333,0.8254609327474455,-0.163970094689452,-0.22858583211662728,0.651160025980269,-0.2633912366782563,0.7486720514721997,-0.23911166397617145,-0.011147565846012297,0.8988253942803051,0.48800769159492907,-0.0664526209165525,0.44163163901625674,0.8159672952638407,0.26691161069772595,0.45537060499609355,0.5117486878368794,0.47474521849552204,0.7931230598055099,0.17558428371150017,-0.14548227250200313,-0.2594657456057207,-0.3971486246421726,-0.38572460670595676,-0.09119229137429342,0.8223048651395968,0.7859530939009173,0.7833701310579043,0.19179200074602168,0.8263618124174842,-0.13617625596566543,0.4810709819597176,0.798966174088867,-0.32605540337248834,0.7052057943286906,-0.26609016302563077,-0.277225739701281,0.6418182093736053,0.607503186587801,-0.20293959235120573,0.8240924519650038,0.768692879190096,0.7056219737644884,0.7227322807989685,0.8255238230253409,0.8000789104134476,-0.40031223324481224,-0.31376092160479035,0.7855471233537896,0.7068636013830512,0.8389611835899281,0.8024678935847526,0.045119121786038094,0.8268968095261504,-0.3215965225419587,0.07191006644100911,-0.4212129443679263,1.0,0.7997768508384794,-0.028812055522777276,0.7546509781752528,0.4702566948006429,0.17189391160479262,-0.3202991211850247,-0.19075553772775036,-0.15267320485230756,0.6935304955641762,0.3973626517912837,-0.06380786649169709,-0.32289660669127124,0.8495350867554837,0.786135337992286,-0.4144464190539884,-0.5314311964260294
"Petroleum Product Suppliers,Refineries,Waste",-0.3013312642560621,0.36576707912755335,-0.22542288845686456,0.31052690151802487,-0.32171001958483025,0.9753918619933045,-0.08687070483045782,-0.12852629482712138,0.9150195757535586,-0.204201706679211,0.941654593327028,-0.18566036823816268,0.0964078182706526,0.7403144639428054,0.6264546800743167,0.03273999043586402,0.6918302217150109,0.9964955425839105,0.41200148462787356,0.6490189955463597,0.7321287812196509,0.6668503344430401,0.9567621781740874,0.2614300546965414,-0.055451731026275736,-0.30949130777721445,-0.389305884185136,-0.22060661639635373,0.1215951245648189,0.9745188604035391,0.9527145066663741,0.9671704873321159,0.4644095258999968,0.9776116789893379,-0.0449033845652738,0.7353375783435436,0.9808190020134543,-0.285150951340825,0.41534123791742233,-0.22483147627055292,-0.21734440187307877,0.8968097987907421,0.19486516695623948,0.043790311818007445,0.9721291908661255,0.9670464891160516,0.8081293755597454,0.9189237458695022,0.9755528842683688,0.9667152865112094,-0.5194395200724673,-0.26522173510965075,0.9594521525577518,0.8583501966396194,0.9629011230063401,0.9712551969256464,0.2042698027258937,0.9758701979725222,-0.28185431988396203,0.20148391927443643,-0.19870792222174283,0.7997768508384794,0.9999999999999999,-0.30115787630572516,0.9496068527643424,0.7261135364864594,-0.4398213765398574,-0.2715540578106423,-0.14722534436654927,-0.15161960141072564,0.6833857051514409,0.6143240867325258,0.23027919445311543,-0.16562430817036883,0.9939233562616581,0.9898806976500508,-0.39353360526099374,-0.5253346009903035
Petroleum and Natural Gas Systems,0.13677107494692334,-0.4680015355521923,-0.08624333858192312,-0.1726431267097311,-0.11274271595234933,-0.1836196245403242,-0.3852375250568326,-0.3867965502392557,-0.45754337500552195,-0.34098512424727473,-0.4043914325895297,-0.35025736811263497,-0.4331344499352472,-0.284413042530338,-0.4884048015574232,-0.421355442561675,-0.5273151919063307,-0.2580268086928884,-0.476895998631345,-0.4975832875936537,-0.5150405521707719,-0.4964849367420704,-0.37285603989185967,-0.4626471540509189,-0.4019383229368674,-0.12081394890253622,-0.11689903720030102,-0.08112183912302826,-0.13463138862850677,-0.18505459210395925,-0.19880292301938074,-0.19511987544983656,-0.09383740940098723,-0.18837229703233746,-0.4096492764276715,-0.12568902287803296,-0.21095952559066927,-0.3182582956489583,0.6548998716599795,-0.32788889785823006,-0.35677289297871023,-0.3040535879958525,0.7491227015669224,-0.01935790431743398,-0.17419026983501626,-0.2109143053568276,0.16965392378262412,-0.4102048014445987,-0.18396832400987054,-0.1967296687837704,0.7670406110825432,-0.32040032722377054,-0.1734405512940602,-0.46452446431388256,-0.09911027339874404,-0.18409838131743123,0.2652186248657052,-0.17929123890689133,-0.3141826096709214,-0.456198097009321,-0.06595013863433721,-0.028812055522777276,-0.30115787630572516,1.0,-0.4046436686566371,-0.12340984351535339,0.3842584621006931,-0.3186451395382271,-0.3755803667543978,-0.3879648022574794,0.2508698834513886,-0.228862099447659,-0.10019034935856373,0.1305329818783638,-0.2328876424063098,-0.2574826469226481,0.42317683529346,0.47958354000628445
"Petroleum and Natural Gas Systems,Power Plants",-0.3662916817721438,0.6327717775688789,-0.343358898217432,0.13512322368199758,-0.40588198521088287,0.8647771946455562,0.2220463913433845,0.17086875042493163,0.9746363576326084,0.10470568122169704,0.999442711993369,0.12417243485209005,0.39706648380535026,0.827815758287029,0.8357518202925007,0.33684691857714816,0.8614957911553941,0.9245658718739427,0.671192848793774,0.8510912946097993,0.9054771244169535,0.8619091623966801,0.9969399883031097,0.5459218531163548,0.2514907673157321,-0.34777553894473334,-0.42179024524722847,-0.34705608523861753,-0.042752182826374184,0.8622048315775396,0.8327101990453079,0.8390323151188503,0.24415777412086404,0.8701925493117469,0.26361915807207137,0.5286349564231968,0.8761742149522006,0.022529248470695734,0.28459968201945285,0.08438308405894027,0.09226339300843339,0.7859055683498382,0.08413100953183272,-0.15513283475760753,0.857214487053015,0.8418270507983703,0.6091164232096034,0.9929629967443651,0.8651628181333412,0.8503963148859435,-0.6652983799023289,0.04162919321117262,0.8233842598671907,0.973813556624506,0.846635693946662,0.851818220788013,-0.05023508604348091,0.8665303246582426,0.02489365750233543,0.4920011426480879,-0.35796432024281943,0.7546509781752528,0.9496068527643424,-0.4046436686566371,0.9999999999999999,0.5203288581907394,-0.47140098243611533,0.035230536158410874,0.16493372776339324,0.1602927410451713,0.5086713225899028,0.4829891939940357,0.01379099883653565,-0.40055560009189917,0.9277292368368436,0.896335924947937,-0.5293405454349287,-0.657755500023635
"Petroleum and Natural Gas Systems,Suppliers of CO2",-0.27862204679985636,-0.15829100337246335,0.05442886726602829,0.4744621442135762,-0.04566380746939654,0.7750143205171804,-0.4996756657952707,-0.4616585228397847,0.5744293578621544,-0.5740344417576216,0.5046242808877723,-0.5657361377062365,-0.37756767455274387,0.257436127012173,0.08380032167685467,-0.4161043642918068,0.2784747145860347,0.7419387376026427,-0.11827212960195616,0.11550975987127937,0.20523157914932047,0.1476866391933503,0.5425376524263998,-0.25818654192209434,-0.46889327780190926,-0.31284188822846937,-0.3461369200923593,0.07160859376250771,0.34054817887346717,0.7765575632909529,0.7536085438762472,0.8431977675906102,0.941371424801674,0.7717504831772602,-0.4759902196240264,0.9997626478953965,0.8292786840263129,-0.6286625785706172,0.3164883159055319,-0.5916381238383349,-0.5893760325067625,0.8958893363590252,0.11872949359787448,0.6991578886519348,0.7786293552370315,0.8619446983101432,0.8919397886677326,0.47930345530855445,0.7747902407016392,0.7704363606918458,-0.05604251127378727,-0.6064256003014303,0.8477249933538915,0.3631734266847207,0.761006693541673,0.8030633117650781,0.8018167346704611,0.7711753704796507,-0.6192375570104806,-0.295607610578863,0.3002025664361577,0.4702566948006429,0.7261135364864594,-0.12340984351535339,0.5203288581907394,0.9999999999999998,-0.38512133783320907,-0.6113969918950632,-0.5562533754906667,-0.5638774436916344,0.56199731095608,0.543178951262251,0.8024125342730608,0.5230987854256371,0.7187498921720603,0.8031813646584374,-0.0891113546167916,0.004785874381047979
Power Plants,0.4676466502633622,-0.39048838921091733,-0.1385657829246811,-0.30239022687719547,-0.13865033423187803,-0.33682778182100936,-0.24073293670616314,-0.2588961416314201,-0.5642242770155063,-0.19517701375988988,-0.471459811291408,-0.18951069670504517,-0.313850400075962,0.07464528601937713,-0.4058833325287338,-0.2912989099560025,-0.5563375994472476,-0.4018661247376757,-0.4045964907804838,-0.4895116202616728,-0.528105925603015,-0.48592961507426763,-0.42272495223196027,-0.3005255764319622,-0.2631282034990466,0.2127111062634684,0.12097204863803555,-0.1334775837345384,-0.24614775587452883,-0.3389963648004143,-0.35216885710817253,-0.3723402352061917,-0.3471207386966355,-0.34066186208556226,-0.2676384916611794,-0.3838896038478624,-0.38470647301655736,-0.15288273811553452,0.3294106231773838,-0.16563439533840374,-0.19243850754795946,-0.4648563671382419,0.5416809058613863,-0.24242001106633143,-0.3319707688372258,-0.39300420620306853,-0.22466767781958902,-0.4803386018282481,-0.337104289657364,-0.3564784390878969,0.2582599904260496,-0.16762717313804265,-0.35358314474083136,-0.41688785090881403,-0.3046159223262168,-0.3591092294736429,-0.15599036679913542,-0.33714965256707824,-0.15155499648511317,-0.3598169022793666,-0.18631208169892896,0.17189391160479262,-0.4398213765398574,0.3842584621006931,-0.47140098243611533,-0.38512133783320907,0.9999999999999998,-0.1669239843363768,-0.17966584654559845,-0.1097177716385468,-0.05240882841834977,-0.3518231130783076,-0.33365737466296214,-0.05952028904208904,-0.3537441259891805,-0.4211199262038376,0.051156033957930606,0.10434154133620703
"Power Plants,Refineries",-0.2661679855837097,0.7930799987299462,-0.2918515031346543,-0.5425854673077538,-0.16890645404886476,-0.46792971648499315,0.982135177596326,0.9837031384923172,0.1166771235332763,0.9975119683342591,0.06044061369312268,0.9957729824277192,0.9309572907748608,0.10929051657159834,0.5708164370022127,0.9526756036488875,0.4917551429933942,-0.3448821815357637,0.762011687401695,0.5539549846467673,0.448489090213435,0.534774244905104,0.002681770459670067,0.8505940835784829,0.97589461431868,-0.18684849848725507,-0.1476633044558623,-0.31875233523987695,-0.4812764645147528,-0.473737645302723,-0.509955347945788,-0.49803785512473103,-0.5813702772696988,-0.4581674303593326,0.9729699824231025,-0.6192987466268015,-0.4202678927048092,0.9995761870962951,-0.5388075750795698,0.9982235156049502,0.9976930317434238,-0.36786959053848217,-0.4726816219443888,-0.43543337220273126,-0.48135927098031867,-0.4765438784923477,-0.6755212905203662,0.12304450367895295,-0.4672432346936982,-0.4917783385229044,-0.3427673083280709,0.9999584382694257,-0.5224989321623095,0.24227034200339648,-0.49126559398742997,-0.48912325523516814,-0.6662340547764559,-0.46527664424760107,0.9998651408631054,0.8871074430661298,-0.39563215300720844,-0.3202991211850247,-0.2715540578106423,-0.3186451395382271,0.035230536158410874,-0.6113969918950632,-0.1669239843363768,0.9999999999999999,0.9895724452227167,0.9815837593135662,-0.7036496630451345,-0.5260062016138226,-0.5398965653548334,-0.5736931432753267,-0.3362561835500507,-0.3952380521295012,-0.3558262191590146,-0.25656349264943856
"Power Plants,Suppliers of CO2",-0.28298340000481953,0.8634983046625527,-0.3526052880889145,-0.5364154698744504,-0.24019817827612824,-0.3500131775365837,0.9967757443894553,0.9874792863188356,0.23330998538832254,0.9961950848359543,0.18937761514417764,0.998047776228093,0.9691145842317874,0.24402222215940303,0.6744499523218473,0.9824816328629635,0.5885891533320341,-0.22178372056655954,0.8380685923614822,0.6553387884754479,0.5590182026972985,0.6375237912388406,0.13363282811188512,0.9134486744229564,0.9938311193442076,-0.2041841058178641,-0.18105685347981157,-0.37942782305610917,-0.5002839295786135,-0.35599969938200704,-0.39343966263723146,-0.38694048746734405,-0.5688915313426927,-0.33969861428657255,0.9935262799610003,-0.5623227671368295,-0.3060513289101405,0.9886824938978682,-0.48418146581106647,0.9953111916700361,0.9955353042011001,-0.2766319700387524,-0.4363616961675712,-0.4809627651923072,-0.36425681934744447,-0.3673384931384382,-0.5992248091482942,0.24850066121027872,-0.3492872097060751,-0.3745448223320328,-0.4447545667396989,0.9903624336196,-0.41299067393423067,0.37042479888288415,-0.3753873231898872,-0.37364880630343217,-0.6930519368988549,-0.34710053751130904,0.9887224802071986,0.9376427872799425,-0.4501830412870359,-0.19075553772775036,-0.14722534436654927,-0.3755803667543978,0.16493372776339324,-0.5562533754906667,-0.17966584654559845,0.9895724452227167,0.9999999999999998,0.9961333221396769,-0.6200346795813072,-0.4514897234211295,-0.5580617580316046,-0.6401099601165584,-0.210067392050595,-0.27778939089951393,-0.4424417253939501,-0.3629548964036633
"Power Plants,Waste",-0.2508981580373697,0.8560810612727033,-0.38160100869113883,-0.5631910976411555,-0.2700665202094715,-0.3507551422076356,0.9891391481435492,0.9786323546454077,0.22365741822471386,0.9880967503837409,0.18461538826625135,0.9913734168579112,0.9608178344125141,0.2831213757875725,0.6727268762084919,0.9744992653964388,0.5778104119959144,-0.22483450255284657,0.8307418305736756,0.646137731158121,0.5481829900986788,0.6294969005536429,0.13297524960484705,0.9119433586237612,0.9857316792668201,-0.18973414917915285,-0.17991786382773647,-0.40780609294658654,-0.528704042628693,-0.35699885899586786,-0.3970587523798362,-0.38964604231719363,-0.5784635787876001,-0.3405394131207132,0.9851310941816083,-0.5697876913703571,-0.30818818023137207,0.9814624100458939,-0.4731482191509767,0.9889892472548024,0.9873564197527628,-0.28399010307108863,-0.4130832384423397,-0.4923299947767236,-0.3650591825803034,-0.3706226216428027,-0.6048703170136933,0.24317880171425113,-0.3500360267447103,-0.37763205095485414,-0.4577315817709398,0.9826052398604349,-0.41499890551061774,0.37207469812223587,-0.37725729284779386,-0.3763894965950538,-0.7045826402176998,-0.3481245590781855,0.9818052808130628,0.9284569792419416,-0.4689618746344592,-0.15267320485230756,-0.15161960141072564,-0.3879648022574794,0.1602927410451713,-0.5638774436916344,-0.1097177716385468,0.9815837593135662,0.9961333221396769,1.0,-0.6221410762628511,-0.46537828945082055,-0.5723958084656127,-0.645187246826321,-0.2096410243999786,-0.28212842616506745,-0.47874457748724464,-0.3756014606992164
Pulp and Paper,0.18942228349097634,-0.24391782643141588,-0.1888495735836751,0.25987296678458505,-0.31811632950319596,0.7881064860672299,-0.593265704199209,-0.6566536745138284,0.37604466332966147,-0.6651402747361839,0.487154645289637,-0.6537878371045919,-0.46070377639611126,0.3815807943288382,0.02640738784157747,-0.5124983882138445,0.04148237245993181,0.7289964623171326,-0.19984976903325855,0.05056018649617552,0.17090807365014135,0.059973577492439804,0.5210654120314294,-0.32762569075045206,-0.5776457503306291,0.15454433001227405,0.0778165023201073,-0.1711752001595149,0.11045790186529617,0.793050704543254,0.8387385787720963,0.7692725458260737,0.33945923732520683,0.7839452859019834,-0.5577171225873938,0.5768177449394479,0.7242208933966322,-0.7036565581538986,0.7394923845800644,-0.6770392055477146,-0.6724874800633673,0.5016865907971589,0.6251776954832429,-0.006024705799914811,0.7957133871339505,0.7376629806896161,0.8064308722415389,0.4233782297913127,0.7878122204750507,0.8204614468560657,-0.0911076408670362,-0.7018715474068538,0.7779264495575412,0.34556389988316494,0.8260519067138933,0.8050040887262037,0.3073952388837838,0.7914823480063382,-0.7097699382708441,-0.37919762613418384,0.06741480000517597,0.6935304955641762,0.6833857051514409,0.2508698834513886,0.5086713225899028,0.56199731095608,-0.05240882841834977,-0.7036496630451345,-0.6200346795813072,-0.6221410762628511,0.9999999999999999,0.7502289029342123,0.21144696784522196,0.04886906155836947,0.7379329142725637,0.7320961976456397,-0.06675350326758467,-0.27744468809843914
"Pulp and Paper,Suppliers of CO2",-0.03345597124819818,-0.1599519544039274,-0.029829082839664504,0.3369409520002712,-0.12425968640585894,0.6520767205688942,-0.4305345219481435,-0.4733179122871456,0.39981448600057923,-0.4966276089508749,0.4545866990662687,-0.4869380221381038,-0.31857485512193284,0.21396219214899384,0.06824861830492124,-0.35952592732218,0.13324891217293602,0.6331429117003042,-0.11781580505280592,0.1134634231136782,0.26373071768090245,0.11381748564493196,0.4572742198919402,-0.2248175316978197,-0.4089519252574518,0.3058988146361077,0.3786632065736427,-0.01350335758067956,0.21342117636859106,0.6635650111344223,0.7785207601752283,0.665205427378786,0.4024351731529,0.6490826608488446,-0.38081225773316363,0.5568515473439847,0.60984821137012,-0.5197526486811788,0.2171856242830083,-0.5175549366129283,-0.48510318385958606,0.4851303590023699,0.0692425405445437,0.14973800806377066,0.6575808803545902,0.6403103814179574,0.5574635382145029,0.3808432861457153,0.6518730556147018,0.7367665658931011,-0.31515125302658037,-0.5267879518824428,0.6582980545283775,0.34577774603993305,0.6470198561059578,0.705932629167887,0.25094058898766836,0.6544345893107385,-0.5350494509893193,-0.2479768657726024,0.49988867603444126,0.3973626517912837,0.6143240867325258,-0.228862099447659,0.4829891939940357,0.543178951262251,-0.3518231130783076,-0.5260062016138226,-0.4514897234211295,-0.46537828945082055,0.7502289029342123,1.0,0.4287285254260732,0.18739096013976925,0.6181937315865578,0.6597374960709147,-0.16057412400816598,-0.30251699095555334
"Pulp and Paper,Suppliers of CO2,Waste",-0.20728407356194073,-0.4304343893643921,0.21490551167799093,0.3659525918298261,0.1645513758610558,0.2809933500228149,-0.5285432892847889,-0.4420926457463378,0.12836646243247335,-0.5419626414089984,-0.005465953860497761,-0.5451545332798676,-0.5042575919624593,-0.257811141246933,-0.3113437691687726,-0.5060962266018721,-0.07761483644839487,0.24132910526991896,-0.41034448872742957,-0.273308394961968,-0.19552788779861313,-0.24846901104075073,0.01880904007143268,-0.48184325283793694,-0.5070898842163588,-0.08237311806996704,-0.009596396696328743,0.23437446593356767,0.3278387879727947,0.287116762233134,0.30982855261707876,0.39121783056565274,0.9419916621722776,0.27564111122362595,-0.5186424613083198,0.7952956742998601,0.3581145606724559,-0.5497372417868102,-0.06190485559736922,-0.555859259024809,-0.5466892605522246,0.5186291144216432,-0.17384622144848796,0.9571106799467398,0.2876601229915925,0.41770202168308845,0.5227158810370938,-0.03000259971899653,0.28062345884729634,0.3099070504234407,0.20628629519090602,-0.5392018088125964,0.39516357862878615,-0.11925122852033028,0.25992113592460137,0.3435301268635215,0.9029941481139876,0.2761464955869122,-0.5448656674652917,-0.4740352964102425,0.7522716461263675,-0.06380786649169709,0.23027919445311543,-0.10019034935856373,0.01379099883653565,0.8024125342730608,-0.33365737466296214,-0.5398965653548334,-0.5580617580316046,-0.5723958084656127,0.21144696784522196,0.4287285254260732,1.0000000000000002,0.8765142515852179,0.2040452081933184,0.33770805005422877,0.08039470851656888,0.35095291838176784
"Pulp and Paper,Waste",0.08619292886828588,-0.7012697212297954,0.21669575585890627,0.18825007141470107,0.18723274471248436,-0.06510916837493684,-0.6381784606765307,-0.5446063736414777,-0.3029907473925416,-0.6030227713461627,-0.41838704460723175,-0.6136715474590938,-0.6834757662831928,-0.560017194361487,-0.6621829205744837,-0.662966700926423,-0.46895021366214973,-0.1373880313361211,-0.6972459797297638,-0.6347691156273675,-0.5848879501956545,-0.6158486139364467,-0.3903892428475821,-0.7171491291193677,-0.6317613291464136,0.13669016802011782,0.1866169324982107,0.2399533559567675,0.21394161103933873,-0.05895984637261603,-0.031159397191501324,0.039109214212214916,0.7464195767917685,-0.07282535961703983,-0.6469522392370334,0.5141215304901445,-0.010921240468780177,-0.5771967704198427,-0.1362364809975287,-0.6063995871287094,-0.6074436302284574,0.12553156662864895,-0.1393638012058981,0.9073568596455958,-0.05522621633872107,0.058368252844157184,0.26416017422009813,-0.4407584499727785,-0.06564824829632813,-0.0378611698595706,0.5570605882427073,-0.5755098952910599,0.05227358042311444,-0.5213787510391252,-0.0744309242713192,-0.009121976368013908,0.8629826054357773,-0.07056622658344891,-0.5734637393262182,-0.692000666899807,0.7822535966601518,-0.32289660669127124,-0.16562430817036883,0.1305329818783638,-0.40055560009189917,0.5230987854256371,-0.05952028904208904,-0.5736931432753267,-0.6401099601165584,-0.645187246826321,0.04886906155836947,0.18739096013976925,0.8765142515852179,0.9999999999999999,-0.1711446700966728,-0.041434312292412484,0.1985811095547226,0.6859830969841473
